Age,Income,Height,Pets,Hobby,RandomScore,Buy_House
37,72525,152,None,Reading,95.41008585411099,0
58,52926,178,Cat,Reading,67.29640612625694,0
52,49569,152,Dog,Traveling,-107.02158527907318,0
64,72975,176,None,Gaming,-36.064666299735855,1
30,149221,194,Dog,Reading,-8.638146410905803,1
59,107026,164,None,Reading,20.4164734931112,1
20,142022,195,Cat,Gaming,75.9953810677996,0
50,105374,182,Dog,Reading,294.43907734855304,1
59,96442,186,Dog,Traveling,169.4873943891183,1
59,37566,178,Dog,Reading,-154.69581929301384,1
61,129872,173,None,Traveling,-141.77768207261107,0
19,113977,171,None,Gaming,81.94187561092326,1
39,53926,198,Dog,Traveling,51.8344656667653,0
58,148329,181,Cat,Reading,-5.370663004922674,1
21,120107,192,None,Traveling,-31.506640400546598,0
57,35218,194,None,Traveling,109.88046819615329,1
56,105320,179,Dog,Traveling,-92.06725640431799,1
46,67186,150,None,Reading,-291.9348356727903,1
47,141361,198,None,Gaming,-84.36430162687618,1
64,114799,150,Dog,Reading,39.34749444849336,1
31,134116,169,Cat,Reading,76.86209507024067,1
19,88426,170,Cat,Reading,-115.35395090579286,0
33,136397,180,None,Reading,42.832312393667934,1
29,22345,158,Dog,Traveling,-14.820470119707005,0
58,59209,154,Cat,Reading,-140.00010068697492,0
56,104908,169,Dog,Gaming,-143.5361905771278,1
60,47692,155,Cat,Traveling,70.46813628189959,1
55,119168,185,Dog,Gaming,-61.82955761111197,0
63,24291,178,Dog,Gaming,-124.92998389013846,0
48,30297,190,Cat,Traveling,-52.82939200126944,0
62,52400,172,Cat,Gaming,-173.5027174543653,1
58,49524,175,Cat,Gaming,22.263215513118634,0
49,51130,151,Dog,Gaming,-37.68218386263374,1
50,145634,196,Dog,Reading,-8.101979982532855,1
68,136643,153,Cat,Reading,40.27802429416188,0
31,39064,157,Dog,Gaming,18.403687843828394,0
29,127047,164,Cat,Reading,-83.44207308307394,1
62,141490,174,None,Gaming,-98.96642474700215,1
35,95612,170,Dog,Traveling,27.982469684865436,1
52,32248,160,None,Gaming,22.28752421061623,1
26,116497,193,None,Traveling,65.76015344283212,1
43,63708,176,Cat,Traveling,-80.15965704038037,1
29,112880,162,Dog,Reading,-59.24878660669967,0
28,69055,154,None,Gaming,-16.67049307005555,0
22,35836,179,Cat,Reading,-192.55404338480676,0
25,117558,174,None,Gaming,-173.9067274422486,0
50,55916,162,Dog,Traveling,99.17398048753428,0
58,25356,151,Cat,Gaming,86.90846357055632,0
30,54901,191,Dog,Traveling,-139.74843907448633,0
26,136118,160,Cat,Reading,-79.28184885767587,1
59,136640,199,None,Gaming,18.052884886486158,1
53,57768,168,None,Reading,-116.1596426881292,1
26,125625,186,Cat,Traveling,36.52035611204662,0
63,33074,186,Cat,Gaming,81.33115737234132,1
43,78523,161,Dog,Gaming,-99.88608430716587,0
65,146574,180,Dog,Traveling,47.41137497209324,1
60,134704,163,Cat,Reading,-54.796629169592904,1
37,65647,163,Dog,Reading,-103.62667978313844,1
45,118375,179,Dog,Reading,114.79159256242815,0
41,130531,197,Dog,Gaming,71.3274509934839,1
18,73286,173,Dog,Reading,6.688789912669795,0
42,21585,162,Dog,Reading,-30.100870856487116,0
63,102822,194,Cat,Reading,-100.62932174068307,1
28,99949,196,Cat,Traveling,-114.8447362561761,0
22,58123,199,Cat,Gaming,-50.62242726776729,0
31,95519,186,None,Traveling,-0.0019508827837386113,1
35,26220,179,Dog,Gaming,116.3756242935958,0
38,81789,169,None,Gaming,116.91441983653226,0
54,45214,192,None,Reading,-46.71082654641678,0
65,126199,165,Cat,Gaming,-42.72028052674678,1
63,69791,192,None,Traveling,-101.48930559363873,1
66,92335,191,None,Reading,-87.78674207116747,1
22,25627,191,None,Gaming,-176.33729991835702,0
31,36097,182,Cat,Reading,-3.574801768463355,0
52,23738,199,Dog,Traveling,-45.450792149859126,0
26,76414,184,Dog,Traveling,22.324210710616484,0
28,36903,198,None,Traveling,13.997430064107336,0
21,30056,197,None,Reading,-21.84395909761898,0
25,74736,152,Dog,Reading,126.8973511808978,0
68,99815,173,None,Gaming,188.22196271861503,1
54,108763,169,Dog,Traveling,-68.1136126111026,1
45,85618,168,Cat,Traveling,10.063761044226311,1
31,134459,198,Cat,Traveling,-217.00392129711298,1
62,115943,159,Cat,Reading,45.22598588130406,1
19,136051,164,Dog,Reading,-54.3088489686281,1
46,143191,155,None,Traveling,26.826895110898686,0
37,143221,191,None,Reading,13.535984319103168,0
55,69231,169,Dog,Traveling,83.02349398536806,0
62,57746,187,None,Gaming,29.665225628364393,1
23,42708,172,Dog,Reading,-201.77990165093615,1
29,81867,175,Cat,Traveling,5.57811984284271,0
64,140925,174,Cat,Traveling,-76.4133447582831,1
33,23383,172,Dog,Reading,155.36186664523441,0
63,145449,151,Cat,Reading,-51.474178244053434,1
19,68466,177,None,Reading,-237.32305619012152,0
57,31993,183,None,Reading,-50.38943017507399,0
22,77266,197,None,Reading,-13.132323991481776,0
64,40106,199,None,Gaming,-84.77012821527629,0
37,30970,166,Cat,Gaming,151.3546844544833,1
29,51609,191,Dog,Traveling,-1.5543919542090228,0
65,75472,176,None,Traveling,92.66639611202979,1
33,67724,181,Dog,Traveling,119.43178410973552,1
47,54637,178,Dog,Reading,45.25649647034677,1
37,42737,198,Dog,Traveling,119.99285408046627,0
38,77283,185,None,Reading,-62.865698702560735,1
23,139357,167,Dog,Reading,125.42933492360608,1
26,53617,187,None,Traveling,-148.4657446216987,0
20,142256,178,None,Reading,-18.47963290287366,0
37,60736,178,Dog,Traveling,-34.2847971165401,1
65,70019,197,None,Gaming,42.26282557740667,1
50,102118,166,Cat,Reading,68.64537690592256,1
54,95218,169,Dog,Reading,46.74891223518219,1
34,110596,158,Cat,Gaming,195.14534998478626,1
65,127736,167,None,Gaming,104.52538405461158,1
58,122956,196,Cat,Traveling,60.15884188483164,1
66,48896,174,Cat,Traveling,-2.890616552247887,0
32,106791,158,Dog,Gaming,134.44616469507235,1
36,127388,166,Dog,Traveling,-151.36803056460616,0
30,59739,194,None,Reading,32.04608620830675,0
67,54902,194,Cat,Traveling,-24.406071190262974,1
40,130900,197,Dog,Gaming,-109.38851121206403,1
61,60271,196,Cat,Gaming,35.99259036663188,1
41,128614,199,Dog,Gaming,-2.1604683414661556,1
41,64330,178,None,Reading,-2.2767121095923732,0
44,145040,175,Dog,Gaming,-69.59097247262805,0
40,39670,179,Cat,Gaming,-21.20764653760544,0
29,45485,197,Cat,Traveling,5.404025682520657,0
28,57926,180,None,Gaming,-3.046489409834044,1
25,56943,195,Dog,Traveling,118.65880488459383,0
41,75793,191,None,Traveling,79.25188397529958,1
58,40981,184,None,Traveling,-93.03731507249745,0
27,82158,181,Dog,Gaming,77.18374051912006,0
41,53949,175,Cat,Gaming,-2.0762777087566793,0
28,36866,169,None,Gaming,122.7849199319761,0
50,146323,176,Cat,Gaming,181.9599557423518,1
46,69836,167,Dog,Traveling,-32.10936844927082,0
67,84173,177,Cat,Traveling,82.89384517926334,1
30,71970,165,Cat,Gaming,216.59390187146155,1
45,52742,152,Cat,Reading,67.67223223816458,1
22,67417,183,Dog,Traveling,15.32251804714993,0
34,39733,197,Dog,Traveling,38.66618722569303,1
53,36316,152,None,Traveling,-150.74507755046113,0
37,51703,181,Cat,Gaming,1.5973653500389033,1
21,127069,195,Cat,Gaming,157.6145367509119,0
45,65870,163,Dog,Traveling,103.84166267887956,1
33,112398,169,None,Reading,2.6498791374230506,1
56,25468,165,Dog,Gaming,-69.8996094147268,1
47,120133,197,Cat,Traveling,53.46257825748661,0
47,140350,164,Cat,Traveling,334.8026084952233,1
37,28411,178,Dog,Gaming,-17.08704234628601,0
49,124814,178,Dog,Reading,-128.91804800027532,1
63,35670,162,Dog,Gaming,-61.365823293907596,1
43,50799,199,None,Reading,-178.94652658295777,0
20,49185,181,Dog,Gaming,99.07027460058517,1
51,79339,182,Dog,Reading,8.262179096271884,1
27,130936,151,None,Gaming,6.82404010776522,0
54,122363,168,Cat,Gaming,-85.06198110569714,1
34,72475,179,Dog,Gaming,-120.50770387176873,1
61,54397,160,Dog,Traveling,38.44274646121632,1
47,126232,173,Dog,Reading,-123.22567843543506,1
45,37702,174,Cat,Gaming,-106.90742872361123,1
40,77204,198,Cat,Reading,80.17174143349247,1
30,146696,168,None,Gaming,-46.85566397021262,0
42,121387,166,Cat,Gaming,-150.55980662474394,1
60,116674,152,Dog,Gaming,-42.269618950038264,1
35,146468,196,None,Traveling,-131.45297303610533,0
45,80795,171,Dog,Gaming,-41.60790115894943,1
52,97317,184,Cat,Reading,-60.57211950797667,0
19,118468,171,None,Gaming,-73.34072425151695,1
22,21574,166,Cat,Gaming,-4.71701305870974,0
65,61932,170,Dog,Traveling,-114.66809503123758,0
35,96778,153,Dog,Reading,171.50716868428086,1
65,131242,196,Cat,Gaming,-103.79680675725751,1
61,70222,183,None,Traveling,86.53808810479798,0
54,144624,192,Cat,Traveling,-25.567127228262716,0
61,29954,189,None,Traveling,4.373802898309923,1
66,42239,153,None,Reading,60.1508789144314,0
51,59399,169,Cat,Reading,-6.2495651223089705,0
28,59396,193,Cat,Reading,-60.67463194311491,0
52,34088,157,None,Reading,-34.32910409398758,0
42,117007,190,Dog,Gaming,-99.94052551350521,1
46,28027,179,Cat,Gaming,-44.094493222344425,1
63,101182,176,Dog,Traveling,-109.78875488126467,0
18,121466,199,None,Gaming,84.54478221955284,1
54,123598,175,Cat,Traveling,224.5200870843022,1
29,95339,151,Cat,Traveling,-122.30050683549682,0
69,138619,160,Dog,Gaming,73.58882865704683,1
62,90910,154,None,Gaming,36.17596856497968,1
55,142748,179,Cat,Gaming,69.09326332634213,1
22,111053,165,None,Traveling,136.80016973466002,1
64,47121,151,Cat,Gaming,17.669892780429535,0
41,139443,176,None,Traveling,26.60182545575948,0
38,137140,161,None,Reading,-24.970364916024515,1
18,37892,162,Cat,Reading,40.18574059593599,0
41,99891,188,Dog,Gaming,50.74402174348387,1
37,121392,150,None,Traveling,24.91593673970144,1
33,67661,150,Cat,Gaming,51.0912647248946,1
29,56367,156,Cat,Traveling,-232.1972573151966,1
43,78586,154,None,Reading,-190.50802322684282,1
23,28492,159,Cat,Gaming,29.80405852633416,0
36,37612,181,None,Gaming,-288.07319290084394,0
21,88079,190,Cat,Gaming,20.956083286373488,0
69,81996,187,Cat,Reading,89.62689103736487,1
22,71292,177,Cat,Traveling,-31.7743589718277,0
60,101080,162,Cat,Traveling,-44.55159420384543,1
43,90485,164,Cat,Reading,-56.4213639451402,0
57,66372,162,None,Gaming,83.5051315073773,1
48,66403,172,Dog,Reading,85.88015910754223,1
35,21120,180,Cat,Reading,-24.94691156907294,1
26,56927,182,None,Reading,65.48892980145851,1
51,132682,194,Dog,Reading,103.37684858385397,0
48,27960,185,Cat,Gaming,96.52540234157287,0
56,88814,179,Dog,Reading,-1.4838991251618396,1
34,37097,199,Dog,Reading,23.834514565136217,1
66,68431,160,Cat,Traveling,23.82942247781856,1
64,80759,168,Cat,Traveling,89.63570332584806,1
66,26579,196,None,Traveling,-39.257832898502734,0
53,92935,164,Cat,Traveling,114.18891134643683,1
54,63757,165,Dog,Traveling,-10.299015085474858,1
26,135279,181,None,Reading,33.97230542465263,0
53,101188,176,None,Gaming,-47.030489513029444,0
60,33858,199,Dog,Gaming,84.82022148622848,0
24,85663,152,Cat,Traveling,77.87844098592923,0
19,21964,179,Cat,Reading,-98.91025396814072,0
19,119022,173,Dog,Gaming,163.7084227743155,0
38,122975,151,Cat,Reading,141.42443021436563,1
58,59091,187,Cat,Reading,121.06827368017024,1
29,94634,182,Cat,Gaming,33.7810827430707,0
29,25716,176,None,Gaming,-56.371068076349076,1
59,120549,188,Dog,Traveling,-103.94472458260955,0
21,53423,151,None,Traveling,-198.15148460734483,0
53,115590,163,Cat,Reading,-6.015759867271581,1
69,28993,184,Dog,Gaming,-151.53736695037838,0
56,90128,193,None,Reading,-97.9978872079734,1
22,115516,174,None,Reading,-61.12071809210173,1
43,61967,157,Cat,Traveling,-44.710089182366694,1
49,114271,195,None,Traveling,193.73042385983408,0
66,80833,195,Dog,Traveling,213.80863053907,1
31,78844,199,Dog,Traveling,-63.9073398477522,1
30,73344,189,Dog,Reading,-217.68524579725351,1
41,29155,172,None,Reading,-198.57239387461937,1
35,95712,175,None,Reading,104.37830320016519,1
30,45772,177,None,Gaming,57.37733264061055,1
64,25975,156,None,Traveling,50.54535408701635,0
64,122203,172,None,Traveling,72.59901540484833,1
49,142518,156,None,Gaming,45.097774583023025,0
57,52240,185,Cat,Reading,-158.08880235823952,1
41,117156,192,None,Reading,-149.49167765344308,0
66,104832,153,Dog,Traveling,-56.76805814132408,1
35,43061,178,Cat,Gaming,-37.06904515897963,0
31,110997,170,None,Traveling,158.86326705920527,1
49,71646,168,None,Traveling,-231.30358640594508,0
43,127413,154,Dog,Gaming,66.90332785431085,1
22,54915,159,Cat,Reading,-129.45146493208244,1
19,97995,153,Dog,Reading,-15.310050725279842,0
49,138444,160,Dog,Traveling,169.55370568229137,1
19,38155,190,Cat,Traveling,-12.420682771825035,0
58,93779,177,Cat,Gaming,-82.05923825114121,1
24,114808,175,Cat,Traveling,16.21295012116926,0
32,58926,176,Dog,Reading,1.749627164438245,1
65,45981,173,Dog,Reading,42.763991853838306,0
56,116771,198,None,Gaming,71.95256300216228,1
57,56504,167,Dog,Gaming,-39.45116711500172,1
47,148426,188,Cat,Gaming,-4.867047342204964,1
40,109677,172,Cat,Traveling,-132.0734963772478,0
44,82801,199,Dog,Reading,-11.675121686718875,1
30,110442,174,Cat,Reading,-5.172168741937388,1
45,130110,158,Cat,Gaming,-72.85664955710335,1
44,35094,174,None,Gaming,-11.279618326468198,1
47,23054,199,None,Traveling,-193.78471666803824,1
19,101988,178,Dog,Reading,52.726057718201616,0
47,123630,180,Cat,Reading,-64.93778390437296,1
20,101244,167,Dog,Reading,153.7568472189455,0
39,88032,166,Cat,Gaming,187.4080802633593,1
46,132211,178,Cat,Reading,97.7345854583837,0
31,57762,179,Cat,Gaming,133.3715174477051,1
62,20059,196,Dog,Traveling,-62.04147822150596,0
32,43643,167,Cat,Gaming,49.82027247404272,1
67,39174,196,Dog,Traveling,-96.15359341622212,1
31,143095,181,None,Reading,-130.05804367531235,0
66,60057,158,None,Traveling,-198.9651509985852,1
51,71596,150,None,Reading,-80.44670361972842,1
65,146388,168,Cat,Reading,-154.44878174480087,1
20,65535,162,Cat,Traveling,5.632066158097325,0
61,21274,150,Dog,Traveling,-61.75092867722629,1
34,53737,153,Dog,Traveling,106.27033567292948,1
65,131838,150,Cat,Gaming,75.2121757134666,1
52,143635,199,Cat,Gaming,74.55570719955668,1
66,131995,172,Cat,Gaming,71.3918976969699,0
50,32728,180,Cat,Gaming,-35.46720295783173,1
54,97417,160,Cat,Traveling,92.26244325288182,0
50,102432,185,None,Traveling,226.948421722215,1
65,85484,175,Dog,Traveling,27.287654649731536,0
40,145439,171,Dog,Traveling,-154.349848873063,0
45,54137,151,Cat,Gaming,89.15200737305665,1
34,53401,180,None,Traveling,21.674428308069487,0
29,87767,175,Cat,Reading,-20.67948824121158,1
26,99311,181,None,Traveling,21.06590636723484,0
26,130135,199,None,Traveling,-23.69839456489476,0
28,52884,183,Dog,Traveling,-49.276309921264684,0
47,133909,152,Dog,Reading,6.178014025667059,1
35,123828,196,Cat,Traveling,-183.61110412404526,1
65,75364,167,None,Traveling,42.647655427158625,1
34,96732,150,None,Traveling,-81.22546712377593,1
35,61114,180,None,Gaming,-45.32201299293009,1
64,85767,169,None,Traveling,-162.06703981725167,0
54,90263,170,None,Gaming,-1.506232515811464,1
31,85220,178,Dog,Traveling,70.56174846185026,1
32,141254,194,Dog,Reading,-89.7580820747928,1
18,54886,196,Cat,Reading,168.440231014129,0
25,88644,150,None,Reading,-42.31275371252573,0
28,112230,180,Dog,Reading,115.79729383030009,0
64,45507,196,None,Traveling,156.60503984773223,0
45,61143,155,Cat,Gaming,207.25849571665788,0
50,127794,169,None,Gaming,5.425256669080606,1
54,32183,162,Cat,Gaming,83.0128534203105,0
27,86707,191,Dog,Gaming,-30.039642485095236,0
66,91258,188,None,Gaming,-114.37426396746757,0
68,139685,186,Dog,Reading,-33.883245246263385,0
21,86631,162,Dog,Gaming,30.404652508151393,0
38,68599,157,Dog,Gaming,-144.70723493333782,1
31,78168,194,Dog,Reading,-170.36125626854744,0
33,26997,158,Cat,Reading,-79.4395612682952,0
66,122986,178,Dog,Traveling,94.52819543649724,1
26,81013,166,Dog,Reading,-19.240919392772177,0
58,71170,182,Dog,Reading,-69.99674982940797,1
58,53312,178,None,Gaming,103.6860522471079,1
64,107122,174,Dog,Traveling,-117.1106506366417,1
19,33526,168,None,Traveling,-81.79013843618817,0
48,98574,150,None,Gaming,-27.462911678037607,1
50,103306,152,None,Gaming,-6.713754879385936,1
65,84141,159,Dog,Gaming,-17.004498319967645,1
67,46241,168,None,Reading,-11.019978744307906,0
54,20237,178,Dog,Traveling,-29.300456321742967,1
30,137319,156,Cat,Traveling,115.7522768760231,0
42,110402,155,Dog,Traveling,-166.30069960088042,1
19,117628,197,Dog,Gaming,8.677839633078852,1
51,28434,170,Cat,Reading,-69.00201807553104,0
48,133359,174,Dog,Gaming,57.380068196848114,0
57,115959,165,Cat,Reading,47.787586524680115,0
59,132133,171,None,Traveling,35.83592177775426,1
62,72964,167,Cat,Reading,79.1886797585962,1
45,57653,194,Dog,Traveling,-44.30959161390585,1
46,149435,165,Dog,Traveling,96.16826577701885,0
63,114824,188,Dog,Reading,-89.97070004904825,1
47,106420,190,Cat,Gaming,-246.13697276685173,1
66,111292,191,Cat,Reading,1.7040906838363215,1
50,128808,152,Cat,Traveling,27.731274216888142,1
35,77502,168,Dog,Reading,136.8334869657397,0
26,77339,159,Dog,Traveling,19.805819297022467,0
63,127619,157,None,Gaming,10.439293369456022,0
53,80849,199,None,Traveling,-171.06514690425107,0
68,42910,197,Dog,Reading,100.93534480251884,0
56,126312,192,None,Traveling,133.48961623403898,1
52,139955,174,Dog,Traveling,-30.800042682788742,1
45,103755,175,None,Traveling,-72.81539245815385,1
46,79908,192,Cat,Traveling,8.868840635368722,1
26,80785,185,Cat,Traveling,-100.04086130698518,1
30,37085,179,Cat,Gaming,-70.83259696452335,0
30,121654,175,Cat,Traveling,94.83794369138565,0
55,44105,177,Cat,Reading,-93.58622155609794,1
52,29282,161,None,Traveling,-290.92398249500894,0
69,52625,154,None,Traveling,-68.5934217309298,1
44,59781,162,None,Traveling,-108.47699415948915,1
48,71698,160,None,Gaming,135.55049037757857,1
30,77482,189,None,Reading,79.47201349406542,0
37,141996,151,None,Gaming,28.90525184989372,1
55,65386,183,Cat,Traveling,-17.571108446485628,1
45,35110,184,Cat,Reading,0.09915563236678399,0
58,55105,150,Dog,Traveling,105.77923839140169,1
56,49484,172,None,Gaming,13.952542961726838,1
59,53705,158,None,Gaming,-29.318499460831532,1
57,114645,181,Dog,Traveling,-194.04299854937494,0
27,57335,165,Cat,Reading,-36.00165029353945,0
54,32054,175,None,Gaming,-90.35034491150165,1
18,57636,197,Cat,Traveling,-47.22532016136196,0
19,113502,177,None,Reading,101.75685326036121,0
18,61158,167,Dog,Gaming,85.47032565375282,0
44,107009,152,None,Gaming,66.76467242896936,1
51,133531,192,Cat,Reading,52.68561196295022,1
32,105230,182,Dog,Reading,-200.63717970908453,1
42,128385,157,Dog,Traveling,65.43032654921961,0
69,142163,191,Dog,Gaming,25.609678432508222,1
53,64360,151,None,Reading,-0.7637340633605317,0
53,116779,185,None,Traveling,42.55093845027699,0
47,123180,154,None,Traveling,69.66241392500972,1
20,60384,198,None,Traveling,114.92207542997559,0
21,113947,156,Dog,Reading,-94.00395263794525,0
63,138092,159,Cat,Gaming,6.422690008846901,0
22,102435,177,Cat,Reading,46.136758438699175,0
53,46788,170,Cat,Reading,-11.423126133912039,0
28,89531,154,Cat,Traveling,15.951736283016626,0
41,135890,196,Cat,Gaming,85.94928700354225,0
20,132579,186,Cat,Reading,-43.95902124582879,0
51,116718,184,None,Reading,-40.31014515213901,1
65,60393,184,Cat,Gaming,41.55741330758263,1
24,56027,190,None,Gaming,80.14582880677285,0
28,116211,185,Cat,Traveling,-46.79527942530466,0
68,119307,188,Cat,Traveling,25.153797516185612,1
67,76783,155,Cat,Reading,96.82692183942756,0
29,83459,170,Cat,Traveling,225.70996608261504,0
41,67467,199,None,Reading,-71.23246156711193,1
36,44920,184,Dog,Reading,17.632897935180203,0
25,103542,174,None,Traveling,-174.37286224905296,0
22,80055,171,None,Traveling,-70.91186767894233,0
18,106521,176,None,Traveling,64.96235023480862,0
48,114693,178,None,Gaming,7.62414136891442,1
18,109972,180,None,Traveling,-84.6759351955897,0
37,43726,166,Cat,Reading,-57.83118059800339,0
43,102477,159,Cat,Gaming,28.222661200283056,0
37,129557,169,Dog,Reading,5.399265999249111,1
68,53008,194,None,Reading,91.89217631095907,1
49,46997,186,Dog,Reading,51.5539646181823,0
